,id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients,clean_ingredients,ingredient_count,timeMins
2350,Cuban-style-black-beans-351999,cuban style black beans,5.0,2700.0,[Side Dishes],[Cuban],"[olive oil, onions, garlic, scallions, red bell pepper, cilantro, black beans, water, bay leaf, cumin, oregano, red wine vinegar, salt, black pepper]","['olive oil', 'onion', 'garlic', 'scallion', 'bell pepper', 'cilantro', 'black bean', 'water', 'bay leaf', 'cumin', 'oregano', 'wine vinegar', 'salt', 'black pepper']",14,45.0
2351,Cuban-flank-steak-309919,cuban flank steak,5.0,2400.0,[Main Dishes],[Cuban],"[flank steak, fresh lime juice, olive oil, ground cumin, dried oregano, onion powder, garlic powder, soy sauce, chipotle chile powder, lime zest]","['flank steak', 'lime juice', 'olive oil', 'cumin', 'oregano', 'onion powder', 'garlic powder', 'soy sauce', 'chipotle chile powder', 'lime zest']",10,40.0
2352,Carne-Con-Papas-Allrecipes,carne con papas,5.0,4500.0,[Main Dishes],[Cuban],"[green bell pepper, white onion, garlic, ground cumin, salt, olive oil, achiote powder, tomato sauce, beef stew meat, potatoes, white wine, water, beef bouillon]","['bell pepper', 'white onion', 'garlic', 'cumin', 'salt', 'olive oil', 'achiote powder', 'tomato sauce', 'beef stew meat', 'potato', 'white wine', 'water', 'beef bouillon']",13,75.0
2353,Cuban-Shredded-Beef-and-Peppers-1359972,cuban shredded beef and peppers,4.0,18000.0,[Main Dishes],[Cuban],"[coconut oil, chuck roast, onions, carrots, celery ribs, peeled tomatoes, bay leaf, garlic cloves, beef broth, ground cumin, cayenne, green pepper, oregano, salt, pepper]","['coconut oil', 'chuck roast', 'onion', 'carrot', 'celery rib', 'tomato', 'bay leaf', 'garlic clove', 'beef broth', 'cumin', 'cayenne', 'pepper', 'oregano', 'salt', 'pepper']",15,300.0
2354,The-Blushing-Cuban---A-Passionfruit-_-Raspberry-Cocktail-1339864,the blushing cuban - a passionfruit & raspberry cocktail,4.0,600.0,[Beverages],[Cuban],"[passion fruit, raspberries, rum, raspberry liqueur, fresh raspberries]","['passion fruit', 'raspberry', 'rum', 'raspberry liqueur', 'raspberry']",5,10.0
2355,Simple-Syrup-Martha-Stewart,simple syrup,4.0,1800.0,"[Condiments and Sauces, Beverages]","[American, Cuban]","[sugar, water]","['sugar', 'water']",2,30.0
2356,Mojito-458641,mojito,5.0,,"[Beverages, Cocktails]",[Cuban],"[mint leaves, simple syrup, fresh lime juice, crushed ice, light rum, club soda, lime wedges]","['mint leaf', 'simple syrup', 'lime juice', 'ice', 'light rum', 'club soda', 'ge']",7,
2357,Cuban-Empanadas-1299337,cuban empanadas,4.0,2400.0,[],[Cuban],"[olive oil, ground beef, yellow onion, green pepper, red pepper, tomato sauce, cumin, ground cayenne pepper, garlic, dried oregano, salt and ground black pepper, empanada wrappers, eggs]","['olive oil', 'beef', 'yellow onion', 'pepper', 'pepper', 'tomato sauce', 'cumin', 'cayenne pepper', 'garlic', 'oregano', 'salt black pepper', 'empanada wrapper', 'egg']",13,40.0
2358,Cuban-black-beans-333935,cuban black beans,5.0,6300.0,[Side Dishes],[Cuban],"[dried black beans, green bell pepper, olive oil, garlic, onions, dried oregano, ground cumin, bay leaves, red wine vinegar, pepper, salt]","['black bean', 'bell pepper', 'olive oil', 'garlic', 'onion', 'oregano', 'cumin', 'bay leaf', 'wine vinegar', 'pepper', 'salt']",11,105.0
2359,Cuban_style-Yucca-Allrecipes,cuban-style yucca,5.0,1800.0,,[Cuban],"[yucca, salt, olive oil, onions, garlic, fresh lemon juice]","['yucca', 'salt', 'olive oil', 'onion', 'garlic', 'lemon juice']",6,30.0
2360,Sofrito-Martha-Stewart-241030,sofrito,4.0,3300.0,,"[Spanish, Cuban]","[plum tomatoes, red bell pepper, yellow onion, garlic cloves, cilantro, extra-virgin olive oil]","['plum tomato', 'bell pepper', 'yellow onion', 'garlic clove', 'cilantro', 'extra virgin olive oil']",6,55.0
2361,Cuban-Spiced-Pork-Chops-1178813,cuban spiced pork chops,4.0,2700.0,[Main Dishes],[Cuban],"[boneless chop pork, lime, ground cumin, garlic cloves, onion powder, ground pepper, olive oil]","['chop pork', 'lime', 'cumin', 'garlic clove', 'onion powder', 'pepper', 'olive oil']",7,45.0
2362,Cuban-Chicken-457687,cuban chicken,5.0,1800.0,[Main Dishes],[Cuban],"[chicken, salt, freshly ground pepper, olive oil, garlic cloves, fresh orange juice, fresh lime juice, bay leaf, yellow onion, flat leaf parsley, lime]","['chicken', 'salt', 'pepper', 'olive oil', 'garlic clove', 'orange juice', 'lime juice', 'bay leaf', 'yellow onion', 'flat leaf parsley', 'lime']",11,30.0
2363,Cuban-Pork-Tenderloin-1302448,cuban pork tenderloin,3.0,3600.0,[Main Dishes],[Barbecue],"[pork tenderloin, orange juice, grapefruit juice, cilantro, cumin, dried oregano, garlic, kosher salt, red pepper flakes]","['pork tenderloin', 'orange juice', 'grapefruit juice', 'cilantro', 'cumin', 'oregano', 'garlic', 'kosher salt', 'pepper flake']",9,60.0
2364,Cuban-white-rice-344400,cuban white rice,3.0,2400.0,,[Cuban],"[rice, water, lime, salt, vegetable oil]","['rice', 'water', 'lime', 'salt', 'vegetable oil']",5,40.0
2365,Boliche-_Cuban-Stuffed-Roast_-1367903,boliche (cuban stuffed roast),4.0,9000.0,[Main Dishes],[Cuban],"[spanish chorizo, garlic cloves, pimento stuffed green olives, eye of round roast, salt, pepper, olive oil, onions, dry red wine, orange, lemon, lime, diced tomatoes, low sodium beef broth, bay leaves, corn starch]","['spanish chorizo', 'garlic clove', 'olife', 'eye round roast', 'salt', 'pepper', 'olive oil', 'onion', 'wine', 'orange', 'lemon', 'lime', 'tomato', 'low sodium beef broth', 'bay leaf', 'corn starch']",16,150.0
2366,Cuban-burgers-296672,cuban burgers,4.0,1920.0,"[Lunch and Snacks, Main Dishes]",[Cuban],"[hamburger, hellmann' or best food real mayonnais, dijon mustard, cooked ham, swiss cheese, bread ciabatta, dill pickles]","['hamburger', 'hellmann best food real mayonnai', 'dijon mustard', 'ham', 'swiss cheese', 'bread ciabattum', 'dill pickle']",7,32.0
2367,Cranberry-Mojitos-472648,cranberry mojitos,5.0,1500.0,"[Beverages, Cocktails]",[Cuban],"[cranberry juice cocktail, light rum, lime juice, fresh mint, white sugar, carbonated water]","['cranberry juice cocktail', 'light rum', 'lime juice', 'mint', 'white sugar', 'water']",6,25.0
2368,Mojo-Sauce-533072,mojo sauce,5.0,1200.0,[Condiments and Sauces],[Cuban],"[garlic, fresh lime juice, sour orange juice, olive oil, dried oregano, cumin, kosher salt, ground black pepper]","['garlic', 'lime juice', 'smy orange juice', 'olive oil', 'oregano', 'cumin', 'kosher salt', 'black pepper']",8,20.0
2369,Easy-Slow-Cooker-Cuban-Ropa-Vieja-1256606,easy slow cooker cuban ropa vieja,4.0,3600.0,[Main Dishes],[Cuban],"[chuck roast, bell pepper, onions, chopped tomatoes, garlic, bay leaves, dried oregano, cumin, sea salt, black pepper]","['chuck roast', 'bell pepper', 'onion', 'tomato', 'garlic', 'bay leaf', 'oregano', 'cumin', 'sea salt', 'black pepper']",10,60.0
2370,Cuban-Pork-Tenderloin-603852,cuban pork tenderloin,3.0,3480.0,[Main Dishes],"[Cuban, Barbecue]","[pork tenderloin, orange juice, grapefruit juice, cilantro, cumin, dried oregano, garlic, kosher salt, red pepper flakes]","['pork tenderloin', 'orange juice', 'grapefruit juice', 'cilantro', 'cumin', 'oregano', 'garlic', 'kosher salt', 'pepper flake']",9,58.0
2371,Cuban-roast-pork-_lechon-asado_-351717,cuban roast pork (lechon asado),5.0,,,[Cuban],"[bone in, garlic, onions, seville orange juice, oregano, cumin, salt, black peppercorns]","['bone', 'garlic', 'onion', 'seville orange juice', 'oregano', 'cumin', 'salt', 'black peppercorn']",8,
2372,Vegetarian-Cuban-Style-Black-Beans-_-Rice-1362066,vegetarian cuban-style black beans & rice,4.0,3300.0,[Main Dishes],[Cuban],"[black beans, olive oil, white onion, garlic, carrots, red bell pepper, cumin, oregano, cilantro, vinegar, apples, medium tomatoes, salt, pepper, brown rice]","['black bean', 'olive oil', 'white onion', 'garlic', 'carrot', 'bell pepper', 'cumin', 'oregano', 'cilantro', 'vinegar', 'apple', 'ium tomato', 'salt', 'pepper', 'brown rice']",15,55.0
2373,Cuban-black-beans-and-rice-_moros-y-cristianos_-351732,cuban black beans and rice (moros y cristianos),5.0,1800.0,[],[Cuban],"[oil, onions, bell pepper, garlic, cumin, oregano, black beans, water, salt, pepper, cider vinegar, cilantro, cooked rice]","['oil', 'onion', 'bell pepper', 'garlic', 'cumin', 'oregano', 'black bean', 'water', 'salt', 'pepper', 'cider vinegar', 'cilantro', 'rice']",13,30.0
2374,Simple-Syrup-Allrecipes,simple syrup,5.0,1800.0,"[Condiments and Sauces, Beverages]","[American, Cuban]","[white sugar, water]","['white sugar', 'water']",2,30.0
2375,Cuban-picadillo-352157,cuban picadillo,5.0,,[Main Dishes],[Cuban],"[onions, garlic, tomatoes, pepper, cilantro, lean ground beef, tomato sauce, kosher salt, ground pepper, ground cumin, bay leaf, capers]","['onion', 'garlic', 'tomato', 'pepper', 'cilantro', 'lean beef', 'tomato sauce', 'kosher salt', 'pepper', 'cumin', 'bay leaf', 'caper']",12,
2376,Turkey-cuban-sandwich-352567,turkey cuban sandwich,5.0,,"[Lunch and Snacks, Main Dishes]",[Cuban],"[french bread, turkey breast, ham, swiss cheese, pickles, mustard, pam cooking spray]","['french bread', 'turkey breast', 'ham', 'swiss cheese', 'pickle', 'mustard', 'pam cooking spray']",7,
2377,Churrasco-Skirt-Steak----Cuban-Style-972476,churrasco skirt steak -- cuban-style,4.0,1680.0,[Main Dishes],[Cuban],"[skirt steak, garlic, salt, black peppercorns, sour orange juice, onions, oregano, olive oil]","['skirt steak', 'garlic', 'salt', 'black peppercorn', 'smy orange juice', 'onion', 'oregano', 'olive oil']",8,28.0
2378,Ropa-vieja-300079,ropa vieja,4.0,5100.0,[Main Dishes],"[Cuban, Mexican]","[boneless flank steak, vegetable oil, green bell pepper, chunky pasta sauce, chicken broth, chop green chilies, undrain, crushed red pepper flakes]","['flank steak', 'vegetable oil', 'bell pepper', 'chunky pastum sauce', 'chicken broth', 'chop chily', 'undrain', 'pepper flake']",8,85.0
2379,Cuban-Sandwiches-Martha-Stewart-196177,cuban sandwiches,5.0,2100.0,[Lunch and Snacks],[Cuban],"[baguette, pork roast, mustard, mayonnaise, ham, swiss cheese, pickle spears]","['baguette', 'pork roast', 'mustard', 'mayonnaise', 'ham', 'swiss cheese', 'pickle spear']",7,35.0
2380,Minty-Lime-Frozen-Mojito-MyRecipes-265088,minty lime frozen mojito,4.0,1200.0,[Beverages],"[American, Cuban]","[frozen limeade concentrate, key lime, fresh mint, lime slices, mint sprigs]","['limeade concentrate', 'key lime', 'mint', 'lime slice', 'mint sprig']",5,20.0
2381,Havana-Daiquiri-514344,havana daiquiri,5.0,900.0,"[Beverages, Cocktails]",[Cuban],"[rum, lime juice, simple syrup]","['rum', 'lime juice', 'simple syrup']",3,15.0
2382,A-Cuban-Inspired-Mojo-Roasted-Chicken-768320,a cuban-inspired mojo roasted chicken,3.0,3900.0,[Main Dishes],[Cuban],"[garlic cloves, kosher salt, cracked black pepper, orange juice, lemon juice, lime juice, minced onion, oregano leaves, olive oil, fryer chickens, orange]","['garlic clove', 'kosher salt', 'black pepper', 'orange juice', 'lemon juice', 'lime juice', 'onion', 'oregano leaf', 'olive oil', 'fryer chicken', 'orange']",11,65.0
2383,Cuban-Ropa-Vieja-Allrecipes,cuban ropa vieja,4.0,15300.0,[Main Dishes],"[Southern & Soul Food, Cuban]","[vegetable oil, flank steak, beef broth, tomato sauce, onions, green bell pepper, garlic, tomato paste, ground cumin, chopped cilantro fresh, olive oil, white vinegar]","['vegetable oil', 'flank steak', 'beef broth', 'tomato sauce', 'onion', 'bell pepper', 'garlic', 'tomato paste', 'cumin', 'cilantro', 'olive oil', 'white vinegar']",12,255.0
2384,Cuban-Black-Beans-and-Rice-1178815,cuban black beans and rice,4.0,3000.0,[],[Cuban],"[black beans, cooked white rice, sofrito, salt, pepper, cumin, oregano, garlic cloves, beer, tomato sauce]","['black bean', 'white rice', 'sofrito', 'salt', 'pepper', 'cumin', 'oregano', 'garlic clove', 'beer', 'tomato sauce']",10,50.0
2385,Cuban-Sofrito-1178794,cuban sofrito,4.0,3000.0,[],[Cuban],"[vegetable oil, onions, green bell pepper, garlic, salt, pepper, ground cumin, dried oregano, bay leaves, tomatoes, tomato sauce]","['vegetable oil', 'onion', 'bell pepper', 'garlic', 'salt', 'pepper', 'cumin', 'oregano', 'bay leaf', 'tomato', 'tomato sauce']",11,50.0
2386,Mojito-Closet-Cooking-54920,mojito,5.0,1200.0,"[Beverages, Cocktails]",[Cuban],"[mint leaves, ice, lime juice, white rum, simple syrup, club soda, rhubarb syrup]","['mint leaf', 'ice', 'lime juice', 'white rum', 'simple syrup', 'club soda', 'rhubarb syrup']",7,20.0
2387,Ropa-vieja-Cubana-_Cuban-Shredded-beef_-1119287,ropa vieja cubana (cuban shredded beef),4.0,4200.0,[Main Dishes],[Cuban],"[olive oil, skirt steak, bay leaves, green bell pepper, slice, red bell pepper, onions, garlic cloves, cooking wine, tomato purée, black pepper, thyme leaves, salt, ground pepper]","['olive oil', 'skirt steak', 'bay leaf', 'bell pepper', 'slouse', 'bell pepper', 'onion', 'garlic clove', 'cooking wine', 'tomato purée', 'black pepper', 'thyme leaf', 'salt', 'pepper']",14,70.0
2388,Cuban-coffee-affogato-296662,cuban coffee affogato,4.0,300.0,[Beverages],[Cuban],"[sugar, breyers smooth & dreamy 1/2 the fat creamy vanilla ice cream, coffee]","['sugar', 'breyer smooth dreamy fat creamy vanilla ice cream', 'coffee']",3,5.0
2389,Cuban-Marinated-Steak-970533,cuban marinated steak,4.0,3900.0,[Main Dishes],"[Barbecue, Cuban]","[cumin seed, orange juice, vegetable oil, steak seasoning, lime juice, dried oregano, rib eye steaks]","['', 'orange juice', 'vegetable oil', 'steak seasoning', 'lime juice', 'oregano', 'rib eye steak']",7,65.0
2390,Cuban-grilled-corn-348002,cuban grilled corn,5.0,900.0,[Side Dishes],[Cuban],"[corn husks, melted butter, grated cotija, paprika, salt, lime wedges]","['corn husk', 'butter', 'cotija', 'paprika', 'salt', 'ge']",6,15.0
2391,Cuban-Pot-Roast-Recipe-Low-Carb-and-Gluten-Free-483056,cuban pot roast recipe  low carb and gluten free,4.0,2700.0,[Main Dishes],[Cuban],"[boneless chuck roast, salsa verde, green chilies, diced tomatoes, onion flakes, garlic powder, yellow peppers, salt, ground cumin, ground coriander, dried oregano, chili powder, black pepper, apple cider vinegar]","['chuck roast', 'salsa verde', 'chily', 'tomato', 'onion flake', 'garlic powder', 'yellow pepper', 'salt', 'cumin', 'coriander', 'oregano', 'chili powder', 'black pepper', 'apple cider vinegar']",14,45.0
2392,Abuelita_s-ropa-vieja-303233,slow cooker shredded beef burritos,4.0,15300.0,[Main Dishes],[Cuban],"[beef brisket, vegetable oil, green bell pepper, flour tortillas, ragu old world style pasta sauc, knorr® beef flavored bouillon cube, garlic]","['beef brisket', 'vegetable oil', 'bell pepper', 'flmy tortilla', 'ragu old world style pastum sauc', 'bouillon cube', 'garlic']",7,255.0
2393,Crockpot-Cuban-Pork-1226272,crockpot cuban pork,4.0,1500.0,[Main Dishes],[Cuban],"[pork shoulder, orange, lemon, dried oregano, garlic, onions, fresh cilantro, salt, ground black pepper]","['pork shoulder', 'orange', 'lemon', 'oregano', 'garlic', 'onion', 'cilantro', 'salt', 'black pepper']",9,25.0
2394,Blackberry-mojito-ice-pop-345910,blackberry mojito ice pop,5.0,16200.0,,[Cuban],"[blackberries, fresh lime juice, rum, water, simple syrup, bitters, mint leaves]","['blackberry', 'lime juice', 'rum', 'water', 'simple syrup', 'bitter', 'mint leaf']",7,270.0
2395,The-Cuban-Sandwich_-Mixito-_-Cubano-1077827,"the cuban sandwich, mixito , cubano",4.0,1500.0,[Lunch and Snacks],[Cuban],"[bread, butter, ham, pork, swiss cheese, dill pickles]","['bread', 'butter', 'ham', 'pork', 'swiss cheese', 'dill pickle']",6,25.0
2396,Boliche----Cuban-Pot-Roast-1257320,boliche -- cuban pot roast,4.0,15300.0,[Main Dishes],[Cuban],"[chuck roast, spanish chorizo, garlic cloves, salt, pepper, diced tomatoes, oregano, olive oil, onions, medium potatoes, green olives, red wine, water]","['chuck roast', 'spanish chorizo', 'garlic clove', 'salt', 'pepper', 'tomato', 'oregano', 'olive oil', 'onion', 'ium potato', 'olife', 'wine', 'water']",13,255.0
2397,Grilled-Cuban-Sandwiches-My-Recipes_1,grilled cuban sandwiches,3.0,1500.0,[Lunch and Snacks],[Cuban],"[dijon mustard, french bread, reduced fat swiss cheese, sliced ham, sandwiches, cooking spray]","['dijon mustard', 'french bread', 'fat swiss cheese', 'ham', 'sandwich', 'cooking spray']",6,25.0
2398,Cuban-Pork-Tenderloin-1070552,cuban pork tenderloin,4.0,16500.0,[Main Dishes],[Cuban],"[lime juice, lemon juice, orange juice, oil, garlic cloves, cilantro, salt, pepper, seasoning]","['lime juice', 'lemon juice', 'orange juice', 'oil', 'garlic clove', 'cilantro', 'salt', 'pepper', 'seasoning']",9,275.0
2399,Arroz-congri-_cuban-rice-and-black-beans_-351910,arroz congri (cuban rice and black beans),5.0,,"[Main Dishes, Side Dishes]",[Cuban],"[olive oil, green bell pepper, red bell pepper, onions, garlic, long-grain rice, black beans, water, cumin, bay leaf, oregano, pepper, salt]","['olive oil', 'bell pepper', 'bell pepper', 'onion', 'garlic', 'long grain rice', 'black bean', 'water', 'cumin', 'bay leaf', 'oregano', 'pepper', 'salt']",13,
2400,Simple-Syrup-459949,simple syrup,0.0,,"[Beverages, Condiments and Sauces]","[American, Cuban]","[water, sugar]","['water', 'sugar']",2,
2401,Cuban-Pork-_-Black-Bean-Rice-Bowls-1280760,cuban pork & black bean rice bowls,4.0,19200.0,[Main Dishes],[Cuban],"[pork shoulder, ground cumin, chili powder, dried oregano, coarse salt, ground black pepper, onions, garlic cloves, orange, canola oil, yellow onion, red bell pepper, garlic, black beans, smoked paprika, salt and ground black pepper, jasmine rice, low sodium chicken broth, lime, cilantro, plantains]","['pork shoulder', 'cumin', 'chili powder', 'oregano', 'coarse salt', 'black pepper', 'onion', 'garlic clove', 'orange', 'canola oil', 'yellow onion', 'bell pepper', 'garlic', 'black bean', 'paprika', 'salt black pepper', 'jasmine rice', 'low sodium chicken broth', 'lime', 'cilantro', 'plantain']",21,320.0
2402,Cuban-picadillo-302215,cuban picadillo,5.0,3600.0,[Main Dishes],[Cuban],"[olive oil, white onion, red bell pepper, tomato paste, garlic, ground cumin, dried oregano, ground black pepper, kosher salt, bay leaves, dry white wine, ground beef, canned tomatoes, worcestershire sauce, raisins, pimentos, capers, waxy potatoes]","['olive oil', 'white onion', 'bell pepper', 'tomato paste', 'garlic', 'cumin', 'oregano', 'black pepper', 'kosher salt', 'bay leaf', 'dry white wine', 'beef', 'tomato', 'worcestershire sauce', 'raisin', 'pimento', 'caper', 'waxy potato']",18,60.0
2403,Authentic-Cuban-Picadillo-755182,authentic cuban picadillo,4.0,4500.0,[Main Dishes],[Cuban],"[mild olive oil, green pepper, onions, garlic, ground beef, salt, dried oregano, cumin, black pepper, bay leaves, dry white wine, diced tomatoes, tomato sauce, pimentos, capers, seasoning, cayenne]","['mild olive oil', 'pepper', 'onion', 'garlic', 'beef', 'salt', 'oregano', 'cumin', 'black pepper', 'bay leaf', 'dry white wine', 'tomato', 'tomato sauce', 'pimento', 'caper', 'seasoning', 'cayenne']",17,75.0
